"agents,0,boundary,mass","agents,0,boundary,volume","agents,0,boundary,width","agents,0,boundary,length","agents,0,boundary,surface_area","agents,0,internal,protein","agents,1,boundary,mass","agents,1,boundary,volume","agents,1,boundary,width","agents,1,boundary,length","agents,1,boundary,surface_area","agents,1,internal,protein","total_global,mass","total_global,volume",time
1338.9999999999998,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,38582041.18432058,1338.9999999999998,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,38582041.18432058,2677.9999999999995,2.4345454545454546,0.0
1340.33965797074,1.217272727272727,1.0,1.8832131064245903,5.130890296890058,38620642.18432058,1340.33965797074,1.217272727272727,1.0,1.8832131064245903,5.130890296890058,38620642.18432058,2680.67931594148,2.434545454545454,1.0
1341.6806347415861,1.2184905981552183,1.0,1.8847637477925598,5.135761780420023,38659281.18432058,1341.6806347415861,1.2184905981552183,1.0,1.8847637477925598,5.135761780420023,38659281.18432058,2683.3612694831722,2.4369811963104366,2.0
1343.02299972307,1.2197096679468964,1.0,1.8863159156591163,5.140638059586735,38697960.18432058,1343.02299972307,1.2197096679468964,1.0,1.8863159156591163,5.140638059586735,38697960.18432058,2686.04599944614,2.439419335893793,3.0
1344.3667182099257,1.2209299997482455,1.0,1.887869690366292,5.145519386792132,38736678.18432058,1344.3666835046597,1.2209299997482455,1.0,1.887869690366292,5.145519386792132,38736677.18432058,2688.7334017145854,2.441859999496491,4.0
1345.7117554968872,1.2221515620090233,1.0,1.88942503174307,5.150405635835242,38775434.18432058,1345.7117207916212,1.2221515304587816,1.0,1.8894249915720547,5.150405509634275,38775433.18432058,2691.4234762885085,2.4443030924678046,5.0
1347.058111583955,1.2233743231789884,1.0,1.8909818996184364,5.155296680515104,38814228.18432058,1347.058076878689,1.2233742916287467,1.0,1.890981859447421,5.155296554314136,38814227.18432058,2694.116188462644,2.446748614807735,6.0
1348.40585588166,1.2245982832581408,1.0,1.8925402939923903,5.160192520831712,38853062.18432058,1348.4057864711283,1.224598251707899,1.0,1.892540253821375,5.160192394630746,38853060.18432058,2696.811642352788,2.44919653496604,7.0
1349.7549536847373,1.2258235053469637,1.0,1.8941002952069628,5.165093409187005,38891935.18432058,1349.7548842742053,1.2258234422464802,1.0,1.894100214864932,5.165093156785071,38891933.18432058,2699.5098379589426,2.451646947593444,8.0
1351.1054049931863,1.2270499578952156,1.0,1.8956618630911384,5.169999219380012,38930847.18432058,1351.1053008773883,1.2270498947947321,1.0,1.8956617827491073,5.169998966978078,38930844.18432058,2702.2107058705747,2.454099852689948,9.0
1352.4571751017413,1.2282776409028966,1.0,1.8972249976449171,5.174909951410736,38969797.18432058,1352.4570709859433,1.2282775462521711,1.0,1.8972248771318705,5.1749095728078345,38969794.18432058,2704.9142460876847,2.4565551871550677,10.0
1353.8102987156678,1.2295065228197648,1.0,1.8987896586972837,5.179825479078209,39008786.18432058,1353.8101945998703,1.2295064281690393,1.0,1.898789538184237,5.179825100475307,39008783.18432058,2707.620493315538,2.459012950988804,11.0
1355.1648105402326,1.2307366351960616,1.0,1.900355886419253,5.184745928583396,39047815.18432058,1355.1646717191688,1.2307365405453368,1.0,1.9003557659062071,5.184745549980496,39047811.18432058,2710.3294822594016,2.461473175741398,12.0
1356.520675870169,1.2319680095820296,1.0,1.9019237209818414,5.189671426127267,39086883.18432058,1356.5205023438396,1.2319678833810626,1.0,1.9019235602977795,5.189670921323399,39086878.18432058,2713.0411782140086,2.463935892963092,13.0
1357.8778947054773,1.2332006144274263,1.0,1.9034931222140328,5.194601845508855,39125990.18432058,1357.8776864738818,1.2332004566762178,1.0,1.9034929213589558,5.19460121450402,39125984.18432058,2715.755581179359,2.466401071103644,14.0
1359.2364670461575,1.2344344497322521,1.0,1.9050640901158271,5.199537186728158,39165136.18432058,1359.2362588145618,1.2344342604308016,1.0,1.9050638490897347,5.1995364295223565,39165130.18432058,2718.472725860719,2.4688687101630538,15.0
1360.5963928922095,1.2356695154965067,1.0,1.9066366246872248,5.204477449785177,39204321.18432058,1360.596184660614,1.2356693261950562,1.0,1.906636383661132,5.204476692579375,39204315.18432058,2721.1925775528234,2.471338841691563,16.0
1361.9576375383674,1.2369058117201903,1.0,1.9082107259282255,5.209422634679911,39243544.18432058,1361.9574293067717,1.23690562241874,1.0,1.908210484902133,5.20942187747411,39243538.18432058,2723.9150668451393,2.4738114341389306,17.0
1363.320305100429,1.2381433068530612,1.0,1.909786353667814,5.214372615211394,39282808.18432058,1363.3200621635672,1.2381431175516107,1.0,1.9097861126417213,5.214371858005592,39282801.18432058,2726.6403672639963,2.476286424404672,18.0
1364.6843261678625,1.2393820955458446,1.0,1.9113636284190365,5.219327769982527,39322111.18432058,1364.684083231001,1.239381874694152,1.0,1.911363347221928,5.219326886575757,39322104.18432058,2729.3684093988636,2.4787639702399966,19.0
1366.0497007406677,1.240622114698057,1.0,1.9129424698398623,5.224287846591377,39361453.18432058,1366.0494578038063,1.2406218938463647,1.0,1.912942188642754,5.224286963184608,39361446.18432058,2732.099158544474,2.4812440085444214,20.0
1367.4164288188451,1.241863364309698,1.0,1.9145228779302905,5.229252845037941,39400834.18432058,1367.4161858819832,1.2418631434580056,1.0,1.9145225967331827,5.229251961631173,39400827.18432058,2734.8326147008283,2.4837265077677033,21.0
1368.78454510766,1.2431058443807683,1.0,1.916104852690323,5.234222765322223,39440255.18432058,1368.7843021707984,1.2431056235290756,1.0,1.9161045714932143,5.2342218819154525,39440248.18432058,2737.5688472784586,2.486211467909844,22.0
1370.153980196581,1.244349586461509,1.0,1.9176884342909732,5.239197733645186,39479714.18432058,1370.1537372597195,1.2443493656098168,1.0,1.9176881530938652,5.239196850238417,39479707.18432058,2740.3077174563005,2.488698952071326,23.0
1371.5248382014056,1.2455945274514373,1.0,1.9192735423902114,5.244177497604898,39519214.18432058,1371.5245952645441,1.245594306599745,1.0,1.9192732611931036,5.24417661419813,39519207.18432058,2743.0494334659497,2.491188834051182,24.0
1372.8970150063362,1.2468407620012778,1.0,1.9208602975010836,5.24916243580426,39558752.18432058,1372.8967720694745,1.2468405411495855,1.0,1.9208600163039757,5.249161552397492,39558745.18432058,2745.7937870758105,2.493681303150863,25.0
1374.2706147271706,1.2480881954603056,1.0,1.9224485791105437,5.254152169640372,39598331.18432058,1374.270371790309,1.2480879746086133,1.0,1.9224482979134354,5.254151286233602,39598324.18432058,2748.5409865174797,2.496176170068919,26.0
1375.6455679533765,1.249336922479246,1.0,1.924038507731638,5.259147077716134,39637949.18432058,1375.645359721781,1.2493367016275536,1.0,1.9240382265345297,5.2591461943093645,39637943.18432058,2751.2909276751575,2.4986736241067997,27.0
1377.0219093902206,1.250586879957615,1.0,1.9256300030223348,5.26414690762961,39677607.18432058,1377.0217011586249,1.2505866906561645,1.0,1.925629761996242,5.264146150423807,39677601.18432058,2754.043610548845,2.5011735706137794,28.0
1378.3996043324364,1.251838099445655,1.0,1.9272231051536506,5.269151785581769,39717304.18432058,1378.3994308061065,1.2518379101442043,1.0,1.9272228641275575,5.269151028375966,39717299.18432058,2756.799035138543,2.503676009589859,29.0
1379.77868748529,1.253090549393124,1.0,1.9288177739545693,5.274161585371645,39757041.18432058,1379.778548664226,1.253090391641915,1.0,1.9288175730994919,5.27416095436681,39757037.18432058,2759.557236149516,2.506180941035039,30.0
1381.1591241435156,1.2543442613502636,1.0,1.930414049596107,5.279176433200204,39796817.18432058,1381.1589853224516,1.2543441351492963,1.0,1.930413888912045,5.279175928396335,39796813.18432058,2762.318109465967,2.5086883964995597,31.0
1382.5409837176446,1.2555992037668324,1.0,1.932011891907248,5.284196202866479,39836634.18432058,1382.5408448965807,1.2555990775658652,1.0,1.9320117312231857,5.28419569806261,39836630.18432058,2765.0818286142253,2.511198281332698,32.0
1383.9242315024114,1.2568554397433134,1.0,1.9336113812300224,5.2892211467724035,39876491.18432058,1383.924092681348,1.2568553135423461,1.0,1.9336112205459604,5.289220641968534,39876487.18432058,2767.8483241837594,2.5137107532856593,33.0
1385.3088327925502,1.2581129377294649,1.0,1.9352124773934154,5.294251138717009,39916387.18432058,1385.3087286767525,1.258112811528498,1.0,1.9352123167093538,5.294250633913141,39916384.18432058,2770.617561469303,2.5162257492579627,34.0
1386.6948222933272,1.2593716661750456,1.0,1.9368151402264118,5.2992860524993315,39956323.18432058,1386.6947528827952,1.2593715715243203,1.0,1.9368150197133653,5.2992856738964305,39956321.18432058,2773.3895751761224,2.5187432376993657,35.0
